DATE,VALUE
1989-01-01,44316.0
1993-01-01,49795.0
1995-01-01,53490.0
1997-01-01,59639.0
1998-01-01,63298.0
1999-01-01,68619.0
2000-01-01,74705.0
2001-01-01,72869.0
2002-01-01,70216.0
2003-01-01,68223.0
2004-01-01,68842.0
2005-01-01,76686.0
2006-01-01,80775.0
2007-01-01,84265.0
2008-01-01,88525.0
2009-01-01,84990.0
2010-01-01,84627.0
2011-01-01,84741.0
2012-01-01,91195.0
2013-01-01,91843.0
2014-01-01,97219.0
